CatalogID,Canonical SMILES
Z5044108675,CNC(=O)C1Cc2c(C)cccc2CN1
Z5044110725,CNC(=O)C1NCCc2c(C)cccc21
Z4169626158,CC(CN)N1CCc2cccc(O)c2C1
Z3363644157,NCC(=O)CN1CCc2ccccc2C1
Z3245133010,CN(C)C(=O)c1cccc2c1CNCC2
Z1492677077,C=CC(C)N1CCc2ccc(F)cc2C1
Z3889912185,N#CCN1Cc2ccccc2C(CO)C1
Z3889924183,NCCN1Cc2ccccc2C(CO)C1
Z4029522090,Cc1cccc2c1CCN(CC(C)F)C2
Z4151847117,CC=C(C)c1ccc(F)c2c1CCNC2
Z4268963326,Cc1ccc2c(c1F)CN(C1CC1)CC2
Z4268963794,Cc1cc(F)c2c(c1)CCN(C1CC1)C2
Z4401784689,N#CCN1CCc2cccc(CO)c2C1
Z3775208807,C#CC(C)N1CCc2cccc(F)c2C1
Z4643016287,CNC(=O)c1ccc2c(c1)CC(C)NC2
Z5175186222,C[C@H](F)CCN1CCc2ccccc2C1
Z5213291725,Cc1ccc2c(c1)CCN(CCF)C2C
Z5646543440,C#Cc1ccc2c(c1)CN(CCF)CC2
Z5946903850,CC(=O)Nc1ccc2c(c1)CCN(C)C2
Z7158472214,CNC(=O)C1c2ccccc2CCN1C
Z7083580269,CNC(=O)c1ccc2c(c1)CCN(C)C2
Z7454037995,CC(=O)CN1CCc2c(N)cccc2C1
Z5164932253,C[C@@H](F)CCN1CCc2ccccc2C1
Z1492676576,CC=CCN1CCc2ccc(F)cc2C1
Z1739638962,Cc1cc(C)c2c(c1)CN(CCF)CC2
Z3498174795,C=C(CN)c1ccc2c(c1)CCNC2=O
Z2278561002,COc1cccc2c1CN(CC#N)CC2
Z2568528632,CNC(=O)N1CCc2ccc(C)cc2C1
Z2602351346,CC1c2cc(O)ccc2CCN1CC#N
Z3245132897,CN(C)C(=O)c1ccc2c(c1)CCNC2
Z3245132896,CCNC(=O)c1ccc2c(c1)CCNC2
Z3245133009,CCNC(=O)c1cccc2c1CNCC2
Z2707371173,N#CCCN1CCc2c(O)cccc2C1
Z6280891112,c1n[nH]c(-c2ccc3c(c2)CCNC3)n1
Z2707371322,CC(C#N)N1CCc2c(O)cccc2C1
Z2824838041,CNC(=O)Cc1cccc2c1CCNC2
Z2732850336,CNC(=O)Cc1ccc2c(c1)CNCC2
Z2732822656,CN1CCc2cccc(OCC#N)c2C1
Z3316640646,CC1c2ccc(O)cc2CCN1CC#N
Z3337308079,C#CC(C)N1CCc2ccc(F)cc2C1
Z3347244978,C=C(C)c1c(F)ccc2c1CNC(C)C2
Z3337308076,C#CC(C)N1CCc2c(F)cccc2C1
Z3550009779,NC(=O)CCC1Cc2ccccc2CN1
Z3345534979,Cc1cc2c(cc1O)CCN(CCN)C2
Z3775208788,C#CC(C)N1CCc2cc(F)ccc2C1
Z3320663213,CCc1cccc2c1CCN(CCF)C2
Z4029200043,CC(F)CN1Cc2ccccc2C(C)C1
Z4223589459,C=Cc1cc(F)c2c(c1)CCN(CC)C2
Z4265578772,Cc1cc(F)cc2c1CN(C1CC1)CC2
Z4402151818,N#CCN1CCc2cc(CO)ccc2C1
Z4401520777,C=C(F)CN1CC2CC1c1ccccc12
Z4917197673,N#CCN1Cc2ccccc2C[C@H]1CO
Z5199241105,CCNC(=O)[C@@H]1NCCc2ccccc21
Z3880893978,NC(=O)CN1CC2CC1c1ccccc12
Z7476893645,CC(=O)CN1CCc2cccc(N)c2C1
Z1241326407,N#CCCN1CCc2ccc(O)cc2C1
Z1534897120,C#CCCN1CCc2ccc(F)cc2C1
Z1492675569,C=C(C)CN1CCc2ccc(F)cc2C1
Z1492678808,CC#CCN1CCc2ccc(F)cc2C1
Z1395328625,CC(C)Nc1ccc2c(c1)C(=O)NCC2
Z3002772128,c1nc(-c2ccc3c(c2)CNCC3)n[nH]1
Z1492675956,Fc1ccc2c(c1)CN(CC1CC1)CC2
Z7477231254,CC(=O)CN1CCc2cc(N)ccc2C1
Z2433611238,CCNC(=O)c1ccc2c(c1)CNCC2
Z3865194657,NC(=O)C1NCC2(CC2)c2ccccc21
Z3486588893,C[C@H](O)CN1Cc2ccccc2C(N)C1
Z3345507255,CC1c2ccc(O)cc2CCN1CCN
Z2351715154,CC(C)Nc1cccc2c1CCNC2=O
Z2379571564,c1ccc2c(c1)CCN(c1ncco1)C2
Z2569206346,CCNc1ccc2c(c1)CCN(C)C2=O
Z2569192522,CC(C)Nc1ccc2c(c1)CCNC2=O
Z2569213918,CCNc1cccc2c1CCN(C)C2=O
Z2569192521,C=CCNc1ccc2c(c1)CCNC2=O
Z3499099446,COCCN1Cc2ccccc2C(N)C1
Z2602719228,Cc1ccc2c(c1)CN(CC(N)=O)CC2
Z2828313311,CC(=O)NCC1Cc2ccccc2CN1
Z3255426415,CCc1cccc2c1CN(C(N)=O)CC2
Z3255451760,CCc1cccc2c1CCN(C(N)=O)C2
Z3255415505,CCc1ccc2c(c1)CCN(C(N)=O)C2
Z3255426241,CCc1ccc2c(c1)CN(C(N)=O)CC2
Z3486587058,NC1CN(CCCO)Cc2ccccc21
Z3522664991,CCC(=O)N1Cc2ccccc2C(N)C1
Z2605455031,CC1c2cc(O)ccc2CCN1CCN
Z1522365069,CC#CCN1CCc2c(F)cccc2C1
Z2605458363,CCN1CCc2c(cccc2C(N)=O)C1
Z1535107968,C#CCCN1CCc2c(F)cccc2C1
Z1565070996,CC#CCN1CCc2cc(F)ccc2C1
Z1565066559,C=CC(C)N1CCc2cc(F)ccc2C1
Z1565064505,CC(C)CN1CCc2cc(F)ccc2C1
Z1565074080,CC=CCN1CCc2cc(F)ccc2C1
Z1145133064,CC1c2ccccc2CCN1CC(N)=O
Z1584422928,CC1(C)c2ccccc2CCN1CCF
Z1143584054,CNC(=O)N1CCc2ccccc2C1C
Z1565066166,Fc1ccc2c(c1)CCN(CC1CC1)C2
Z1206397346,CCC1c2ccccc2CCN1C(N)=O
Z1414602387,CCC1c2ccccc2CCN1CCF
Z1864307892,CNC(=O)N1CCc2cccc(C)c2C1
Z2603868473,COc1ccc2c(c1)CCN(CC#N)C2
Z2762965153,CNC(=O)N1Cc2ccccc2C(C)C1
Z2827559855,CC(=O)NCc1cccc2c1CCNC2
Z1522367311,C=C(C)CN1CCc2c(F)cccc2C1
Z2864003735,NC(=O)N1C[C@@H]2CC[C@H]1c1ccccc12
Z1212837926,CCCN1CCc2ccc(F)cc2C1C
Z1565064998,C=C(C)CN1CCc2cc(F)ccc2C1
Z1699927150,CCC1Cc2ccccc2CN1C(N)=O
Z1560031818,C=C(C)CN1CCc2cccc(F)c2C1
Z1560023949,CC#CCN1CCc2cccc(F)c2C1
Z822109468,COc1ccc2c(c1)CN(CC#N)CC2
Z1522366806,Fc1cccc2c1CCN(CC1CC1)C2
Z1492675970,CC(C)CN1CCc2ccc(F)cc2C1
Z1522367077,CC(C)CN1CCc2c(F)cccc2C1
Z2447567046,CC1CN(C(=O)CN)Cc2ccccc21
Z2449532052,CC1c2ccccc2CCN1C(=O)CN
Z3242656684,Cc1cccc2c1CN(C(=O)CN)CC2
Z2449908437,CC1Cc2ccccc2CN1C(=O)CN
Z2433611492,CCNC(=O)C1CNCc2ccccc21
Z2606993019,Cc1ccc2c(c1)CN(C(=O)CN)CC2
Z2433411577,CN(C)C(=O)C1CNCc2ccccc21
Z2449487555,Cc1cccc2c1CCN(C(=O)CN)C2
Z1400474689,C=CCNc1ccc2c(c1)C(=O)NCC2
Z1529031965,CC1(C)CN(CCF)Cc2ccccc21
Z54752604,CNC(=O)CN1CCc2ccccc2C1
Z1560025613,Fc1cccc2c1CN(CC1CC1)CC2
Z3316616253,CC(=O)CN1CCc2cc(O)ccc2C1
Z3316616717,C[C@@H](O)CN1CCc2cc(O)ccc2C1
Z3339615915,CCN1C(=O)c2ccccc2C(C)C1=O
Z3319463195,Cc1cc2c(cc1O)CCN(CCO)C2
Z3382297296,NNC(=O)C[C@@H]1Cc2ccccc2CN1
Z5014488501,CC1c2cc(C(=O)O)ccc2CCN1C
Z4387121440,C=C(CO)c1cccc2c1CCNC2=O
Z5426860401,Oc1cc2c(cc1O)CN(C1CC1)CC2
Z5631230624,COCOc1cccc2c1CN(C)CC2
Z5054257521,N#Cc1ccc2c(c1)CN(CCF)CC2
Z5057821232,N#Cc1ccc2c(c1)CN(C(N)=O)CC2
Z4385038708,CC(=O)N1CCc2cc(CO)ccc2C1
Z3316616715,C[C@H](O)CN1CCc2cc(O)ccc2C1
Z1241460440,CC1Cc2ccc(F)cc2CN1CC#N
Z2863705948,CCN1CCc2cc(O)c(OC)cc2C1
Z2643581078,CC(=O)N1CCc2ccc(O)cc2C1C
Z2354053234,NCCCN1CCc2cc(F)ccc2C1
Z2169196289,C#CCOc1ccc2c(c1)CCNC2=O
Z1241431270,CC1c2ccc(F)cc2CCN1CC#N
Z1241433487,CC1c2c(F)cccc2CCN1CC#N
Z2169193074,CCCOc1ccc2c(c1)CCNC2=O
Z1652415956,CC(C#N)N1CCc2ccc(F)cc2C1
Z1643513263,COc1cccc2c1CCN(C(C)=O)C2
Z1521599230,CN1Cc2ccccc2C(NC(N)=O)C1
Z5631230745,CN1CCc2cccc(OCCO)c2C1
Z3243115016,CN1Cc2ccccc2C(CC(=O)O)C1
Z2369146044,CC1c2cc(F)ccc2CCN1CCN
Z3139524933,NCC(=O)N1CCc2c(N)cccc2C1
Z7498667403,Cc1cc(F)cc2c1CCN(CCN)C2
Z2654348272,NC(=O)NCC1CNCc2ccccc21
Z3247585808,COc1ccc2c(c1OC)CN(C)CC2
Z5427684085,CCN1CCc2cc(O)c(O)cc2C1C
Z2369149659,CC1c2ccc(F)cc2CCN1CCN
Z4917202425,CC(=O)N1Cc2ccccc2C[C@H]1CO
Z4917197677,OCCN1Cc2ccccc2C[C@H]1CO
Z4402151470,OCCN1CCc2cc(CO)ccc2C1
Z3815090873,CCOc1ccc2c(c1)CCN(C)C2=O
Z3499101992,NC(=O)CN1Cc2ccccc2C(N)C1
Z3385399781,NCC(=O)Nc1ccc2c(c1)CCNC2
Z2837871593,CC(=O)CN1CCc2c(O)cccc2C1
Z2825670609,NNC(=O)Cc1cccc2c1CCNC2
Z3241276640,COc1cc2c(c(OC)c1)CCN(C)C2
Z2788068073,NC(=O)NCC1Cc2ccccc2CN1
Z2720656069,CCC(=O)N1CCc2c(O)cccc2C1
Z7795556490,CN1CCc2ccc(NC(N)=O)cc2C1
Z2581354510,COc1ccc2c(c1)CCN(C(C)=O)C2
Z2312094248,C[C@@H](O)CN1CCc2ccc(O)cc2C1
Z3244746515,CC(=O)N1CCc2cccc(CO)c2C1
Z2297815365,COc1cccc2c1CN(C(C)=O)CC2
Z1652521774,CC(C#N)N1CCc2cc(F)ccc2C1
Z1652519187,CC(C#N)N1CCc2cccc(F)c2C1
Z1652455524,CC(C#N)N1CCc2c(F)cccc2C1
Z103765298,COc1cc2c(cc1OC)CN(C)CC2
Z3242216493,NC(=O)CN1CCc2cccc(N)c2C1
Z2169578039,CC(C)Oc1ccc2c(c1)CCNC2=O
Z2483351601,CCN1CCc2cccc(C(=O)O)c2C1
Z31368552,OCC(O)CN1CCc2ccccc2C1
Z2438141521,COC(=O)c1cccc2c1CN(C)CC2
Z2354030042,NCCCN1CCc2cccc(F)c2C1
Z2312094244,C[C@H](O)CN1CCc2ccc(O)cc2C1
Z2842762298,COC(=O)c1ccc2c(c1)CCN(C)C2
Z3316617779,COCCN1CCc2cc(O)ccc2C1
Z2597378178,CCN1CCc2c(cccc2C(=O)O)C1
Z3363836421,CC(CN)N1CCc2cccc(F)c2C1
Z3316779423,Cc1cc(F)c2c(c1)CCN(CC#N)C2
Z3316775439,Cc1ccc2c(c1F)CN(CC#N)CC2
Z3254190161,CC(=O)N1CCc2cc(O)c(C)cc2C1
Z3241276636,COc1ccc(OC)c2c1CCN(C)C2
Z3316620981,OCCCN1CCc2cc(O)ccc2C1
Z3316617001,CC(O)CN1CCc2cc(O)ccc2C1
Z2825357280,N#Cc1ccc2c(c1)CCNC2C(N)=O
Z2769100247,NC(=O)NCc1cccc2c1CCNC2
Z2684208456,CNNC(=O)N1CCc2ccccc2C1
Z2253261418,CC1CN(C(=O)CO)Cc2ccccc21
Z2269806457,CC1Cc2ccccc2CN1C(=O)CO
Z1867104069,Cc1cccc2c1CN(C(=O)CO)CC2
Z819163736,COc1ccc2c(c1)CN(C(C)=O)CC2
Z2446849678,NCC(=O)Nc1ccc2c(c1)CNCC2
Z1913660888,NC(=O)CN1CCc2ccc(N)cc2C1
Z2451972593,NCC(=O)Nc1cccc2c1CNCC2
Z2446792019,NCC(=O)Nc1cccc2c1CCNC2
Z53116064,O=C(O)CCN1CCc2ccccc2C1
PV-008974116843,CN1CCc2cc(NC(N)=O)ccc2C1
Z291278428,CC(C(=O)O)N1CCc2ccccc2C1
Z648606752,CCC(=O)N1CCc2ccc(O)cc2C1
Z3228544918,NC(=O)CN1CCc2c(N)cccc2C1
Z57834316,COC(=O)CN1CCc2ccccc2C1
PV-002408039451,COC(=O)N1CCc2cccc(C)c2C1
PV-009092978754,Fc1cccc2c1CN(N1CCC1)CC2
Z5797417782,Cc1cccc2c1CCNC2C(=O)NN
Z3363835912,CC(CN)N1CCc2ccc(F)cc2C1
Z3363836127,CC(CN)N1CCc2cc(F)ccc2C1
Z3385128668,NCC(=O)N1CCc2cc(N)ccc2C1
Z3520299795,OCCN1Cc2ccccc2C[C@@H]1CO
Z3242216416,NC(=O)CN1CCc2cc(N)ccc2C1
Z3241740727,COCCOc1ccc2c(c1)CCNC2
Z2169189627,C=CCOc1ccc2c(c1)CCNC2=O
Z2044786433,CC1c2ccc(C(=O)O)cc2CCN1C
Z7234724124,N#CCNC1C(=O)NCc2ccccc21
Z6453016077,CN(N)C(=O)[C@@H]1NCCc2ccccc21
Z6453005896,CN(N)C(=O)c1cccc2c1CNCC2
Z6453001274,CN(N)C(=O)c1cccc2c1CCNC2
Z6452998412,CN(N)C(=O)c1ccc2c(c1)CNCC2
Z6453000235,CN(N)C(=O)C1CNCc2ccccc21
Z6453004920,CN(N)C(=O)c1ccc2c(c1)CCNC2
Z6453017621,CN(N)C(=O)[C@@H]1Cc2ccccc2CN1
Z6453023926,CN(N)C(=O)[C@H]1Cc2ccccc2CN1
Z3241740755,Cc1cccc2c1CN(CC(=O)O)CC2
Z6452990174,CN(N)C(=O)C1NCCc2ccccc21
Z4954294161,C=CCN1CCc2cc(O)c(O)cc2C1
Z4954294165,CCCN1CCc2cc(O)c(O)cc2C1
Z4954294164,CC(C)N1CCc2cc(O)c(O)cc2C1
Z4429571787,CN1CCc2ccccc2[C@H]1CC(=O)O
Z4392152109,C=C(F)CN1CCc2ccc(N)cc2C1
Z4347225444,COC(=O)[C@H]1Cc2ccccc2CN1C
Z4267767194,Oc1cccc2c1CCN(C1COC1)C2
Z4263224924,Oc1ccc2c(c1)CN(C1COC1)CC2
Z4205013238,Cc1cc(F)cc2c1CN(CCN)CC2
Z4120613541,C=C(F)CN1CCc2cccc(N)c2C1
Z4120613847,C=C(F)CN1CCc2cc(N)ccc2C1
Z4120613949,C=C(F)CN1Cc2ccccc2C(N)C1
Z4120613542,C=C(F)CN1CCc2c(N)cccc2C1
Z6422213648,NCC(=O)NN1CCc2ccccc2C1
Z7406977832,CN1Cc2ccccc2C(NCCF)C1
Z4643087654,CC1Cc2cc(C(=O)NN)ccc2CN1
Z1218280598,CC1c2ccccc2CCN1CC(=O)O
Z3243607225,CN1CCc2cccc(CC(=O)O)c2C1
Z2899125405,CCN1CCc2cc(C(=O)O)ccc2C1
Z2732865111,CN1CCc2c(CC(=O)O)cccc2C1
Z2707370465,COCCN1CCc2c(O)cccc2C1
Z2707371545,OCCCN1CCc2c(O)cccc2C1
Z2707381660,C[C@H](O)CN1CCc2c(O)cccc2C1
Z2707380877,CC(O)CN1CCc2c(O)cccc2C1
Z2707381657,C[C@@H](O)CN1CCc2c(O)cccc2C1
Z2602350792,CC1c2cc(O)ccc2CCN1CCO
Z2255524590,Cc1cccc2c1CCN(C(=O)CO)C2
Z2278564034,COc1cccc2c1CN(CCO)CC2
Z2255591597,CC1c2ccccc2CCN1C(=O)CO
Z2207349208,N#Cc1cccc2c1CCN(CCF)C2
Z2204698940,N#Cc1cccc2c1CCN(C(N)=O)C2
Z1367382031,COC(=O)C1c2ccccc2CCN1C
Z1560022770,N#CCCN1CCc2cccc(F)c2C1
Z2002822695,Cc1cc(F)cc2c1CN(CC#N)CC2
Z1862017637,COc1cc2c(c(OC)c1)CN(C)CC2
Z2445700395,NCC1c2ccccc2CCN1C(N)=O
Z2448485113,NCC1c2ccccc2CCN1CCF
Z7487247440,NCCNC1C(=O)NCc2ccccc21
Z7458960200,CC1Cc2c(cccc2C(=O)O)CN1C
Z7235844907,Cc1cc(F)cc2c1CCN(CC#N)C2
Z6920494973,O=C1NCCc2ccc(C=CCO)cc21
Z6920482410,O=C1Cc2cc(C=CCO)ccc2CN1
Z6920491250,O=C1NCCc2cc(C=CCO)ccc21
Z6365329692,CNNC(=O)c1ccc2c(c1)CNCC2
Z2834594166,CC(=O)CN1CCc2ccc(O)cc2C1
Z6365335383,CNNC(=O)C1CNCc2ccccc21
Z2945518782,OC[C@@H](O)CN1CCc2ccccc2C1
Z3059864788,CCC(=O)N1CCc2cc(O)ccc2C1
Z7500954260,CC1c2cccc(F)c2CCN1CCN
PV-008945169124,CCOC(=O)N1CCc2ccccc2C1
Z7236230951,CC1c2cccc(F)c2CCN1CC#N
Z7096042328,NNC(=O)Cc1ccc2c(c1)CNCC2
Z6475308753,C=C(CO)c1ccc2c(c1)CC(=O)NC2
Z6069018578,CN1CCc2cc(C(=O)NN)ccc2C1
Z6069027985,CN1CCc2ccc(C(=O)NN)cc2C1
Z4401786922,OCCN1CCc2cccc(CO)c2C1
Z4275887565,Oc1cccc2c1CN(C1COC1)CC2
Z4268929768,Oc1ccc2c(c1)CCN(C1COC1)C2
Z4171059745,CC(=O)CN1CCc2cccc(O)c2C1
Z4171057987,C[C@@H](O)CN1CCc2cccc(O)c2C1
Z4171057991,C[C@H](O)CN1CCc2cccc(O)c2C1
Z4168370511,CCC(=O)N1CCc2cccc(O)c2C1
Z3889912189,OCCN1Cc2ccccc2C(CO)C1
Z3889909976,CC(=O)N1Cc2ccccc2C(CO)C1
Z3775303386,CC(N)CN1CCc2c(F)cccc2C1
Z3775305871,C[C@@H](N)CN1CCc2cc(F)ccc2C1
Z3775303380,CC(CN)N1CCc2c(F)cccc2C1
Z3775306416,C[C@@H](N)CN1CCc2cccc(F)c2C1
Z3638354435,CC(=O)N1Cc2ccccc2C[C@@H]1CO
Z3522133782,Cc1ccc(F)c2c1CCN(CC#N)C2
Z3495364497,CN1Cc2ccccc2C[C@H]1CC(=O)O
Z3499209443,Cc1ccc(F)c2c1CCN(CCN)C2
Z3320039816,CC1Cc2cc(F)ccc2CN1CC#N
Z3316640436,CC1c2ccc(O)cc2CCN1CCO
Z3088947290,O=C(CO)N1CC2CC1c1ccccc12
Z2945519016,OC[C@H](O)CN1CCc2ccccc2C1
Z6365343889,CNNC(=O)c1ccc2c(c1)CCNC2
Z3775303764,C[C@@H](N)CN1CCc2c(F)cccc2C1
Z6365338591,CNNC(=O)c1cccc2c1CCNC2
Z1212836810,CC1c2cc(F)ccc2CCN1CC#N
Z1565079563,N#CCCN1CCc2cc(F)ccc2C1
Z2483228349,CCN1Cc2ccccc2C(C(=O)O)C1
Z2707727191,COC(=O)C1CN(C)Cc2ccccc21
Z1551684857,CC(O)C(=O)N1CCc2ccccc2C1
Z2354023632,NCCCN1CCc2c(F)cccc2C1
Z1337754804,COc1ccc2c(c1)CN(CCO)CC2
Z1263492713,CC1Cc2ccccc2CN1CC(=O)O
Z1466105051,CC1CN(CC(=O)O)Cc2ccccc21
Z3064881314,CNC(=O)N1CCc2c(N)cccc2C1
Z1535960970,COc1ccc2c(c1OC)CCN(C)C2
Z3060026905,CC(=O)N1CCc2cc(O)ccc2C1C
Z1741815629,CC1c2c(F)cccc2CCN1CCN
Z1741815635,CC1Cc2ccc(F)cc2CN1CCN
Z3225505561,COc1cc2c(cc1O)CCN(C)C2C
Z1522369262,N#CCCN1CCc2c(F)cccc2C1
Z2354027552,NCCCN1CCc2ccc(F)cc2C1
Z1578164426,COC(=O)c1ccc2c(c1)CN(C)CC2
Z1241326196,COCCN1CCc2ccc(O)cc2C1
Z1241324473,OCCCN1CCc2ccc(O)cc2C1
Z1465095538,N#CCCN1CCc2ccc(F)cc2C1
Z31444402,COCC(=O)N1CCc2ccccc2C1
Z2605262603,Cc1ccc2c(c1)CN(CC(=O)O)CC2
Z1989698555,CC(O)CN1CCc2ccc(O)cc2C1
Z1218259484,Cc1cccc2c1CCN(CC(=O)O)C2
Z6365349837,CNNC(=O)[C@@H]1NCCc2ccccc21
Z2483340768,CCN1CCc2ccc(C(=O)O)cc2C1
Z1815171620,C[C@@H](O)C(=O)N1CCc2ccccc2C1
Z2312912555,COC(=O)c1cccc2c1CCN(C)C2
Z1643504817,COc1cccc2c1CCN(CCO)C2
Z2448368187,CC(N)CN1CCc2cc(F)ccc2C1
Z6365345478,CNNC(=O)[C@H]1Cc2ccccc2CN1
Z6365348963,CNNC(=O)[C@@H]1Cc2ccccc2CN1
Z2448368865,CC(N)CN1CCc2cccc(F)c2C1
Z6365311315,CNNC(=O)C1NCCc2ccccc21
Z6365344562,CNNC(=O)c1cccc2c1CNCC2
Z4276438191,COC(=O)[C@@H]1Cc2ccccc2CN1C
Z4223673324,C=C(CO)c1ccc2c(c1)CCNC2=O
Z4171056977,CC(O)CN1CCc2cccc(O)c2C1
Z4171045456,COCCN1CCc2cccc(O)c2C1
Z4171047197,OCCCN1CCc2cccc(O)c2C1
Z3901228393,CC(F)CN1CCc2cc(N)ccc2C1
Z3901228755,CC(F)CN1Cc2ccccc2C(N)C1
Z3901227269,CC(F)CN1CCc2cccc(N)c2C1
Z3901227272,CC(F)CN1CCc2c(N)cccc2C1
Z4223676862,C=C(CO)c1ccc2c(c1)C(=O)NCC2
Z3807440729,O=C(O)CN1CC2CC1c1ccccc12
Z2603871142,COc1ccc2c(c1)CCN(CCO)C2
Z3901229241,CC(F)CN1CCc2ccc(N)cc2C1
Z2448367686,CC(N)CN1CCc2ccc(F)cc2C1
Z2643861883,Cc1ccc2c(c1)CN(C(=O)CO)CC2
Z3225896049,CN1CCc2ccccc2C1CC(=O)O
Z2643859301,COC(=O)N1CCc2ccc(C)cc2C1
Z3345514707,Cc1cc(F)c2c(c1)CCN(CCN)C2
Z3145274351,NCC(=O)N1CCc2cccc(N)c2C1
Z3345514562,Cc1ccc2c(c1F)CN(CCN)CC2
Z3345543485,CC1Cc2cc(F)ccc2CN1CCN
Z3385517640,NCC(=O)N1CCc2ccc(N)cc2C1
Z3522664934,NCC(=O)N1Cc2ccccc2C(N)C1
Z3821650834,COC(=O)N1CC2CC1c1ccccc12
Z4632079694,CN1CCc2ccc(C(=O)NO)cc2C1
Z4347391718,Oc1ccc(F)c2c1CCN(C1CC1)C2
Z4347381602,CCCN1CCc2c(O)ccc(F)c2C1
Z4347380351,C=CCN1CCc2c(O)ccc(F)c2C1
Z5587696544,COc1ccc(C(N)=O)c2c1CCNC2
Z4347380885,CC(C)N1CCc2c(O)ccc(F)c2C1
Z4401288946,C=C(F)CN1CCc2c(O)cccc2C1
Z4279870606,C=C(F)C(=O)N1CCc2ccccc2C1
Z3846666490,O=C(CO)Nc1cccc2c1CNCC2
Z4238656993,CC(=O)NC1C(=O)NCc2ccccc21
Z3846666496,O=C(CO)Nc1ccc2c(c1)CNCC2
Z3846666473,O=C(CO)Nc1cccc2c1CCNC2
Z3846666644,Nc1ccc2c(c1)CCN(C(=O)CO)C2
Z3846731819,Nc1cccc2c1CN(C(=O)CO)CC2
Z3846731801,Nc1cccc2c1CCN(C(=O)CO)C2
Z5603202159,CC(=O)N1CCc2c(F)cccc2C1C
Z3846682202,NC1CN(C(=O)CO)Cc2ccccc21
Z3846732133,O=C(CO)Nc1ccc2c(c1)CCNC2
Z4263363568,Fc1ccc2c(c1)CN(C1COC1)CC2
Z5631229870,CN1CCc2cccc(OCCF)c2C1
Z1613413629,CCN1CCc2cc(OC)c(F)cc2C1
Z2795684921,NC(=O)C(=O)N1CCc2ccccc2C1
Z2569192525,O=C1NCCc2cc(NCCO)ccc21
Z3505785038,C=C(C)c1ccc2c(c1F)CCNC2=O
Z2312118518,C[C@@H](O)CN1CCc2ccc(F)cc2C1
Z2312139089,C[C@H](O)CN1CCc2c(F)cccc2C1
Z2312118509,C[C@H](O)CN1CCc2ccc(F)cc2C1
Z2312163795,C[C@@H](O)CN1CCc2cccc(F)c2C1
Z2312139086,C[C@@H](O)CN1CCc2c(F)cccc2C1
Z2312163796,C[C@H](O)CN1CCc2cccc(F)c2C1
Z1414545400,COc1ccc2c(c1)CN(CCF)CC2
Z1565071720,OCCCN1CCc2cc(F)ccc2C1
Z1560020870,OCCCN1CCc2cccc(F)c2C1
Z1560024224,COCCN1CCc2cccc(F)c2C1
Z1561129823,CCC(=O)N1CCc2cccc(F)c2C1
Z1522937911,CCC(=O)N1CCc2c(F)cccc2C1
Z1239625150,CC(=O)N1CCc2cccc(F)c2C1C
Z1239621781,CC(=O)N1CCc2cc(F)ccc2C1C
Z1210224930,CC(=O)N1CCc2ccc(F)cc2C1C
Z1926192565,NC(=O)CN1CCc2ccccc2C1=O
Z3774878112,CC(=O)Nc1cccc2c1CCNC2=O
Z7501662646,O=C1NCc2ccccc2C1NCCO
Z3381689750,CONC(=O)c1ccc2c(c1)CCNC2
Z3254192674,CC(=O)N1Cc2ccc(F)cc2CC1C
Z3184559505,CNC(=O)N1CCc2cc(O)ccc2C1
Z3520297052,OC[C@H]1Cc2ccccc2CN1CCF
Z3316779257,Cc1cc(F)c2c(c1)CCN(CCO)C2
Z3316775155,Cc1ccc2c(c1F)CN(CCO)CC2
Z3316622416,NC(=O)CN1CCc2cc(O)ccc2C1
Z2834876874,CC(=O)CN1CCc2cccc(F)c2C1
Z2834884930,CC(=O)CN1CCc2cc(F)ccc2C1
Z2645451146,O=C(CO)NN1CCc2ccccc2C1
Z1904303828,CN1CC(C(N)=O)c2ccccc2C1=O
Z1466307456,CCC(=O)N1CCc2ccc(F)cc2C1
Z2169184612,N#CCOc1ccc2c(c1)CCNC2=O
Z332501396,CONC(=O)N1CCc2ccccc2C1
Z1522381806,CCN1CCc2c(cccc2[N+](=O)[O-])C1
Z1239712010,CC(=O)N1Cc2cc(F)ccc2CC1C
Z1989725401,CC(O)CN1CCc2cc(F)ccc2C1
Z1989724646,CC(O)CN1CCc2cccc(F)c2C1
Z2606416469,CONC(=O)c1cccc2c1CCNC2
Z927701558,NCC(=O)N1CCc2ccc(O)cc2C1
Z3228544256,Nc1cccc2c1CCN(CC(=O)O)C2
Z2698441220,CNC(=O)C1CNC(=O)c2ccccc21
Z3883721251,CCN1CCc2c(OC)ccc(F)c2C1
Z3883716116,CCN1CCc2c(F)ccc(OC)c2C1
Z4055515264,Nc1ccc2c(c1)CN(C(=O)CO)CC2
Z4079326194,C=C(C)c1c(F)ccc2c1CCNC2=O
Z3102428030,COc1ccc(C(N)=O)c2c1CNCC2
Z2827161295,NCC(=O)N1CCc2c(O)cccc2C1
Z1643500542,COc1cccc2c1CCN(CCF)C2
Z1723928003,CONC(=O)[C@@H]1Cc2ccccc2CN1
Z1395900384,CCN1CCc2ccc([N+](=O)[O-])cc2C1
Z3242216772,Nc1cccc2c1CN(CC(=O)O)CC2
Z1508969911,NC1CN(CC(=O)O)Cc2ccccc21
Z2643278835,CC(=O)Nc1ccc2c(c1)CCNC2=O
